artist_name,genre,popularity,followers,external_url
Glenn Miller,"adult standards, big band, dixieland, easy listening, jazz trombone, lounge, swing, vocal jazz",57,528698,https://open.spotify.com/artist/2aAHdB5HweT3mFcRzm0swc
Helen Forrest,torch song,38,18419,https://open.spotify.com/artist/5SguMzNsojVk03s64Ggzad
Dinah Shore,"adult standards, easy listening, torch song",39,87044,https://open.spotify.com/artist/73xrrv4ZrlpLi1q0Q34wiK
Betty Grable,vintage hollywood,19,6895,https://open.spotify.com/artist/7n9rBNFFYHydQrzPXyCySC
Rube Bloom,,17,146,https://open.spotify.com/artist/0KgGfyjtmxWEswnG8tFKcj
Porter Grainger,,17,117,https://open.spotify.com/artist/62bRiAqGDOJvcfnr1eWExo
The Deep River Boys,vocal harmony group,12,829,https://open.spotify.com/artist/4ZLM4eZl25NiMkWapruhlz
Ella Fitzgerald,"adult standards, jazz, jazz blues, soul, swing, vocal jazz",69,2548549,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz
Bing Crosby,"adult standards, easy listening, lounge, swing",62,531625,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S
Doris Day,"adult standards, easy listening, lounge, vocal jazz",57,467089,https://open.spotify.com/artist/3ESG6pj6a0LvUKklENalT6
Mildred Bailey & Her Orchestra,,18,429,https://open.spotify.com/artist/1BjevkZTYcNVXrn7LHUi2X
Ike Turner,"rock-and-roll, soul blues",24,15239,https://open.spotify.com/artist/0FAxkBiT0g3jKF2AaKEipb
Duke Ellington Orchestra,"big band, swing",34,27653,https://open.spotify.com/artist/3W4GTSHxlqXfXjdmSNIbTB
The Five Jones Boys,,18,183,https://open.spotify.com/artist/2Jx3XBYNERzFbCmoUtTFgB
Bob Scobey's Frisco Band,,12,197,https://open.spotify.com/artist/3IJReqCYh8PgMJa7Liduoh
Steve Lawrence,"adult standards, easy listening",39,62046,https://open.spotify.com/artist/271pvVqDFiREx6PqzwOX8p
The Clovers,"doo-wop, rhythm and blues, rock-and-roll",47,48892,https://open.spotify.com/artist/0ckkj0a9CvIJr4h84B0OlN
Bessie Smith,"blues, harlem renaissance, jazz blues, traditional blues",40,151424,https://open.spotify.com/artist/5ESobCkc6JI4tIMxQttqeg
Dinah Washington,"jazz blues, soul, vocal jazz",57,488171,https://open.spotify.com/artist/32LHRiof0sa4taYew9i3Fa
Cab Calloway,"big band, harlem renaissance, jazz blues, swing",42,149449,https://open.spotify.com/artist/03cwCzIWQ8BRmXjGPDAL04
Rudy Vallee and His Connecticut Yankees,"big band, british dance band, vaudeville, vintage jazz",36,3014,https://open.spotify.com/artist/0rEBOEWe1XZ9M1tKAOjvbj
The Dorsey Brothers,"big band, swing",23,4824,https://open.spotify.com/artist/5gjTHwdSke7uwJH3yDMDjl
Sugar Pie DeSanto,"rhythm and blues, southern soul",42,24850,https://open.spotify.com/artist/3xIkJAnwLy7NwZpPwvaSPc
Eartha Kitt,"torch song, vocal jazz",54,188500,https://open.spotify.com/artist/1AwO9pWEBSBoWdEZu28XDC
Louis Jordan & His Tympany Five,"jazz blues, rhythm and blues",40,13857,https://open.spotify.com/artist/62FPyLpIhmk27hBw6RHlhh
Tommy Dorsey,"adult standards, big band, dixieland, jazz trombone, swing, tin pan alley, vintage jazz",52,137608,https://open.spotify.com/artist/4WoGga7UeRcmjD4ufif4nG
Kid Thomas,,15,387,https://open.spotify.com/artist/5IG0S4sVqO1wFhrWG45oXe
Fred Hall,,18,159,https://open.spotify.com/artist/2CyovjnBQMp64WxNtIPTyr
Jack Hylton,"british dance band, vintage jazz",23,2383,https://open.spotify.com/artist/4uhvChO03V0DFbltw2UQLf
Ethel Waters,"harlem renaissance, torch song",29,16868,https://open.spotify.com/artist/3INcDDCxVKMIQT6rfR7kud
Alvino Rey,"jazz guitar, space age pop",14,1127,https://open.spotify.com/artist/35hCHSRgl0dhCYfgGb4bwV
Savannah Churchill,rhythm and blues,5,197,https://open.spotify.com/artist/0DOBA12CRFT335DflyO9dZ
Louis Jordan,"rhythm and blues, swing",37,52931,https://open.spotify.com/artist/2nRbxpnBMMbtMBWH5QdqH2
Todd Rollins & His Orchestra,,23,340,https://open.spotify.com/artist/7uPxnKSyVSuLEUrSHUqtP0
Lyn Cornell,,11,74,https://open.spotify.com/artist/6JOQpn41DhxMEJ8bgbslqU
John Zacherle,halloween,33,2210,https://open.spotify.com/artist/3QUZOEl7WwFC0Hfl9z4Mhk
Art Kassel & his Orchestra,,12,69,https://open.spotify.com/artist/5icA2VOrgiarajZEh7FgYo
Lord Kitchener,calypso,30,17083,https://open.spotify.com/artist/7FL6vuQ7VGJvOiZUukHAcK
Alex Bartha and His Hotel Traymore Orchestra,,12,58,https://open.spotify.com/artist/1tAhpVnjPalPFTrp0o7Neq
Henry Hall's BBC Dance Orchestra,,0,100,https://open.spotify.com/artist/39V4oHTWk2FX8XXSlKoyBC
Mother Mother,"canadian indie rock, pov: indie, vancouver indie",74,4204821,https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph
K.Flay,"escape room, hip pop, modern alternative rock",64,608671,https://open.spotify.com/artist/0pCNk4D3E2xtszsm6hMsWr
Bikini Kill,"olympia wa indie, punk, riot grrrl",52,534940,https://open.spotify.com/artist/0gvHPdYxlU94W7V5MSIlFe
Olivia Rodrigo,pop,89,40713647,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG
No Doubt,"dance pop, dance rock, permanent wave, pop rock, rock",70,2910984,https://open.spotify.com/artist/0cQbJU1aAzvbEmTuljWLlF
Paramore,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",80,8851773,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF
Ladytron,"alternative dance, dark synthpop, electroclash, electronica, indietronica, neo-synthpop",50,297224,https://open.spotify.com/artist/0ucLPotcQNI7AViFytdhBz
Deftones,"alternative metal, nu metal, rap metal, rock, sacramento indie",81,6099280,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH
Sohodolls,"electronic rock, sped up",57,189704,https://open.spotify.com/artist/1KNXft7nnRQj82sENi7WGN
Maggie Lindemann,"alt z, dark pop, pop",62,2033910,https://open.spotify.com/artist/0uGk2czvcpWQA383Im6ajf
She Wants Revenge,dark wave,62,484920,https://open.spotify.com/artist/2zRt0sfxNnqI8gLR7d8gWt
Soft Cell,"new romantic, new wave, new wave pop, synthpop",66,722554,https://open.spotify.com/artist/6aq8T2RcspxVOGgMrTzjWc
Hole,"alternative rock, grunge, riot grrrl",63,1249318,https://open.spotify.com/artist/5SHQUMAmEK5KmuSb0aDvsn
The Runaways,"early us punk, protopunk, riot grrrl",54,434587,https://open.spotify.com/artist/5eTq3PxbOh5vgeRXKNqPyV
The Offspring,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",79,5872236,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ
Depeche Mode,"dance rock, new romantic, new wave, permanent wave, rock, synthpop",75,6637074,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX
Mindless Self Indulgence,"dance-punk, pov: indie",70,1152898,https://open.spotify.com/artist/5R5MLOQbI4lb7GHYioPqoN
Arctic Monkeys,"garage rock, modern rock, permanent wave, rock, sheffield indie",88,27028261,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Cage The Elephant,"modern alternative rock, modern rock, pov: indie, punk blues, rock",76,3893003,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3
The Rolling Stones,"album rock, british invasion, classic rock, rock",80,14549122,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe
The Flys,post-grunge,39,19635,https://open.spotify.com/artist/3brlG1zNhqIkYhdneCaPVi
FLETCHER,"alt z, pop",66,956800,https://open.spotify.com/artist/5qa31A9HySw3T7MKWI9bGg
Garbage,"alternative rock, dance rock, electronic rock, permanent wave",60,1240326,https://open.spotify.com/artist/6S0GHTqz5sxK5f9HtLXn9q
Laura Les,"glitchcore, hyperpop, proto-hyperpop, transpop",55,154289,https://open.spotify.com/artist/3sklFG9fuDAq3vbIZlkNH6
anaïs,,45,19635,https://open.spotify.com/artist/5uT4SmzhWTYv1iia2BFnVQ
Fiona Apple,"art pop, chamber pop, dark pop, lilith, permanent wave, piano rock, singer-songwriter",67,1573167,https://open.spotify.com/artist/3g2kUQ6tHLLbmkV7T4GPtL
Blondie,"candy pop, new wave pop, permanent wave, power pop, rock, synthpop",71,1569912,https://open.spotify.com/artist/4tpUmLEVLCGFr93o8hFFIB
Harvey Danger,"pop rock, post-grunge",51,126100,https://open.spotify.com/artist/7fu6ebyL3JGXJgo5zsOo4k
Mitski,"brooklyn indie, pov: indie",84,9144306,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK
Nessa Barrett,"alt z, social media pop",69,1386480,https://open.spotify.com/artist/7pwufEBGfggjoI8twqlsmQ
Destroy Boys,"oakland indie, pov: indie",60,497998,https://open.spotify.com/artist/7KeN0XX71T4fGysIYLB5J5
Melanie Martinez,"alt z, electropop, pop",80,21432690,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8
Nova Twins,"black punk, uk diy punk",52,140950,https://open.spotify.com/artist/7I95CM75shzCjHuTzrepjM
Demi Lovato,"pop, post-teen pop",78,26761344,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp
Placebo,"alternative rock, britpop, permanent wave, rock",66,1973469,https://open.spotify.com/artist/6RZUqkomCmb8zCRqc9eznB
Bleached,"bubblegrunge, indie punk, noise pop, riot grrrl",37,79251,https://open.spotify.com/artist/2kS9MrOD16tiQOIyJTzFxK
Sir Chloe,"indie pop, pov: indie",63,813883,https://open.spotify.com/artist/6rniTPs9zN26kYnkPdFl1U
Pastel Ghost,dark synthpop,67,716295,https://open.spotify.com/artist/06O23tLg0or676h8EEzH7W
PVRIS,"pixie, pop emo, pop punk",61,690247,https://open.spotify.com/artist/6oFs3qk4VepIVFdoD4jmsy
Dark,"dark post-punk, gothic rock",31,22000,https://open.spotify.com/artist/7z12l98gZ9qGq3GU33HfkC
Safari Riot,,41,4814,https://open.spotify.com/artist/2B1AeLc4tMEDVTcn4XXpjT
Peaches,"alternative dance, dance-punk, electroclash, escape room, neo-synthpop, new rave",48,267792,https://open.spotify.com/artist/1gkSl4XpHIHI4I1WQbfXOE
Upchuck,"atlanta punk, black punk",29,12663,https://open.spotify.com/artist/7mhCgHESQzEKKyWshkMTwW
The Regrettes,"indie pop, la indie, pov: indie",47,279170,https://open.spotify.com/artist/67WNUxmM7y4WzHPAVzBu3E
DeathbyRomy,"alt z, dark pop, modern indie pop",51,105910,https://open.spotify.com/artist/7aWpPjjgItUnXljFxYYKZI
Graveyardguy,pink noise,38,16936,https://open.spotify.com/artist/4TzljaoVuVfN0TQpPluB7T
Stereo Jane,,30,20773,https://open.spotify.com/artist/2rJ1AerBug0HNEj8gIHazF
girli,"alt z, dark pop, escape room, proto-hyperpop",52,242593,https://open.spotify.com/artist/4XX9YjNQrHTZfZz3DCX6DP
Anthony Willis,,42,4345,https://open.spotify.com/artist/3eQRx2K7xDJFIbuzZt4wOk
Kelsy Karter & The Heroines,alt z,43,83755,https://open.spotify.com/artist/2mAAO54PkHr3NjdlRpzEDl
Hayley Williams,art pop,66,746494,https://open.spotify.com/artist/6Rx1JKzBrSzoKQtmbVmBnM
Lunachicks,"riot grrrl, underground grunge",33,68898,https://open.spotify.com/artist/3p3KAZ6zqhFkkH5ZdTuS5X
Deap Vally,garage rock,33,87184,https://open.spotify.com/artist/1NsvfeRzexfHjhUGqWrULl
Stela Cole,alt z,55,182484,https://open.spotify.com/artist/1PlWf6idMAz65Luiq6aOY9
Saint Agnes,"action rock, modern alternative rock",30,22803,https://open.spotify.com/artist/7c7LKkvEU9xLPyFmvV4njL
Venus & the Flytraps,,30,7385,https://open.spotify.com/artist/0p1Rswnjvt7KFNFTYXNmWF
Black Honey,"brighton indie, english indie rock, modern alternative rock",40,100315,https://open.spotify.com/artist/2oVmQT6s29pVIKpqJkyxBS
LEXXE,,31,2954,https://open.spotify.com/artist/0lDo9zbShSX0EXnxLpUZIU
HAIM,"indietronica, metropopolis",65,1340363,https://open.spotify.com/artist/4Ui2kfOqGujY81UcPrb5KE
Natalia Kills,"candy pop, dark pop, electropop",49,354398,https://open.spotify.com/artist/6wdvERzX4CUCOXu6hSS95x
Anna Akana,alt z,30,21497,https://open.spotify.com/artist/0YSxCnmIwDDphTykhROUWe
TV Themes,theme,45,31258,https://open.spotify.com/artist/0clhXvKQeY8xOFIXwePnyR
Christina Perri,pop,72,3920907,https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6
Death Cab for Cutie,"alternative rock, chamber pop, indie rock, indietronica, modern alternative rock, modern rock, seattle indie, washington indie",64,1544271,https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx
Lykke Li,"art pop, electropop, indietronica, neo-synthpop, swedish electropop, swedish indie pop, swedish pop",70,1888622,https://open.spotify.com/artist/6oBm8HB0yfrIc9IHbxs6in
Bruno Mars,"dance pop, pop",95,60924121,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
Avril Lavigne,"canadian pop, candy pop, dance pop, pop",78,11335027,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j
Iron & Wine,"acoustic pop, chamber pop, indie folk, indie rock, stomp and holler",65,1119244,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V
Lord Huron,"indie folk, stomp and holler",78,1743172,https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25
Mazzy Star,"dream pop, melancholia, shoegaze, slowcore",72,1428257,https://open.spotify.com/artist/37w38cCSGgKLdayTRjna4W
The Neighbourhood,"modern alternative rock, modern rock, pop",86,18263544,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh
flora cash,"indie pop, scandipop, swedish indie folk",61,313717,https://open.spotify.com/artist/6GpcBKNmZDIrRzYkPJu7Wd
Zach Bryan,classic oklahoma country,91,5358028,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2
Ruth B.,"alt z, canadian contemporary r&b, canadian pop, pop",74,3767195,https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY
The Goo Goo Dolls,"neo mellow, permanent wave, pop rock, post-grunge",76,2951330,https://open.spotify.com/artist/2sil8z5kiy4r76CRTXxBCA
Birdy,"neo mellow, uk pop, viral pop",71,3705265,https://open.spotify.com/artist/2WX2uTcsvV5OnS0inACecP
Shinedown,"alternative metal, nu metal, post-grunge",72,4193721,https://open.spotify.com/artist/70BYFdaZbEKbeauJ670ysI
